url,label
en.wikipedia.org/wiki/Sandra_Ceccarelli,good
criterion.com/films/252-stranger-than-paradise,good
emusic.com/album/Various-Artists-Living-On-Video-Hits-Of-The-80s-MP3-Download/11642434.html,good
htsgop.org/,good
gap-system.org/~history/Mathematicians/Luke.html,good
dragosroua.com/action-versus-reaction/,good
prague.cz/,good
tvguide.com/celebrities/cali-timmins/209420,good
201.217.51.92/limto1.tar,bad
rivals.yahoo.com/ncaa/basketball/players/82006,good
hallradio.com/,good
easvarahospital.com/files/dhl/db86cbc4e5917691c9069ad0f02797b6,bad
genforum.genealogy.com/macfarlane/,good
jango.com/music/Mac+Dre?l=0,good
crwflags.com/fotw/flags/si-211.html,good
mtv.com/music/artist/a_trak/artist.jhtml,good
en.wikipedia.org/wiki/Tom_Constanten,good
youtube.com/watch?v=FACvtUFaMKU,good
amazon.com/Mission-Impossible-Widescreen-Tom-Cruise/dp/B000HRMAPE,good
en.wikipedia.org/wiki/Reset_(band),good
lfkcjoinerwork.fritzidog.com/horse.cshtml?finally=&amp;evidence=sL4&amp;step=&amp;start=r7y7yamKN&amp;early=EFmMB&amp;eye=WksnCa&amp;bear=lZrAa7JyKR&amp;practice=k3A6wH&amp;attention=l0HGR_GBg,bad
flixster.com/actor/camerondye,good
daveshearth.com/hdifi,bad
polyminthe.blogspot.com/,good
eil.com/shop/PrinterFriendly.asp?Artist31=Frank-Sinatra,good
lander.pl/0ftce4?npdPoGlOXV=noKEYbKpTSN,bad
plume-noire.com/movies/reviews/motorcyclediaries.html,good
flowerbureau.ru/italy/,bad
radiowavesinc.com/cgi-bin/index.cgi/Products/LMDS+%26+PtMP/Subscriber+Antennas,good
en.wikipedia.org/wiki/List_of_food_companies,good
askmen.com/celebs/men/sports/paul-pierce/index.html,good
wiki.answers.com/Q/Who_has_the_most_consecutive_wins_in_Division_1_Mens_basketball_NCAA_tournament,good
68.119.5.32/img2212.png,bad
vintagefortwayne.com/crane.html,good
mtv.com/music/artist/dru_down/artist.jhtml,good
suzanbat.com.br/filewords/index.php,bad
badoo.com/0180214726/me,good
nqjacfrdpkiyuen.ru/data/info.php,bad
royalregiment.org/,good
144.76.240.101/rry/cp.php?m=login,bad
sabreslegends.blogspot.com/2007/02/tony-mckegney.html,good
amazon.com/Reagan-Inside-Edwin-Meese-III/dp/0895265222,good
skillwho.com/lists/C/C0/351702/,good
lotsasites.com/topic?topic=deadlands,good
csueastbay.edu/ALP/,good
megafun.vn.websitetrafficspy.com/,good
wordpress.mst-technology.de/wp-content/themes/telekom/telekom_deutschland_gmbh,bad
nndb.com/people/027/000174502/,good
tripadvisor.ca/Attraction_Review-g155032-d311211-Reviews-Chateau_Dufresne_Dufresne_House-Montreal_Quebec.html,good
yelp.ca/biz/fondation-du-grand-seminaire-de-montreal-montreal,good
losangeles.citysearch.com/profile/141143/manhattan_beach_ca/mac_dougall_jamie_l_md.html,good
minee.cm/xyjwc,bad
rottentomatoes.com/celebrity/doug_savant/,good
elyrics.net/read/c/clint-black-lyrics/the-hard-way-lyrics.html,good
genealogytrails.com/kan/douglas/stull-sz.html,good
english.turkcebilgi.com/Port+Chicago+disaster,good
easytechy.co.uk/wp-content/themes/twentytwelve/js/index.php,bad
39clues.wikia.com/wiki/Gordon_Korman,good
flickr.com/photos/heisenberg_de/6146861267/,good
youtube.com/watch?v=ZM2jEzB6WSA,good
tzjwrml.com/temp_img/index.htm,bad
kentwashingtonapartments.com/,good
slideshare.net/velo2010/recherche-pics-07042010,good
barnesandnoble.com/w/at-home-in-mitford-paul-mccusker/1020406721,good
enotes.com/topic/Order_of_the_Black_Eagle,good
youtube.com/watch?v=fBHcOuwZfZk,good
allvoices.com/people/Alan_Mulally,good
justclassicalguitar.com/en/guitar-history/19th-century/list/luigi-moretti,good
blackpool-electrician.com/,good
northernstars.ca/actorsghi/horn_kaniehtiio.html,good
answers.com/topic/via-rail-canada-inc,good
twitter.com/jayreatard/status/4652767785,good
youtube.com/watch?v=FvD8GEt3F4s,good
en.wikipedia.org/wiki/2009_Kansas_Jayhawks_football_team,good
flickr.com/photos/williamlandry/6278730902/,good
jaydubstep.blogspot.com/,good
canadianfishingpal.com/d/on/,good
performanceoutdooradvertising.com/wp-content/themes/document/logaccess/file/auth/view/document/,bad
rootsweb.ancestry.com/~inallcem/jefferson/emmanuel/name-a.html,good
skingraftrecords.com/bandhtmlpages/aidswolf_pg.html,good
10starmovies.com/Watch-Movies-Online/Jackie_Bouvier_Kennedy_Onassis_2000/,good
lyred.com/lyrics/Joy+Division/Substance/Transmission/,good
arthursclassicnovels.com/detective/cstpr11.html,good
facebook.com/people/Craig-Langer/783954237,good
de-auto.xyz,bad
www.hydropo1ymer.net/emeka/post.php,bad
ioffer.com/i/Oakland-Raiders---Classics-on-DVD-116483047,good
biomedexperts.com/Profile.bme/1462145/Luc_Valiquette,good
3273d2fe9df6c667798f.cloud-platform.info/d4c98643d9255f164837.html,bad
north-dakota-marriage-records.com/,good
social-plugins.net/www/facebook/engine/core/doc/doc/processing.html,bad
mahalo.com/jacksonville-jaguars/,good
foresttalk.com/index.php/2011/10/11/abitibibowater-changing-name-to-resolute-forest-products/,good
youtube.com/watch?v=yazmjmnCGw8,good
mshp.dps.mo.gov/HP68/SearchAction?searchTroop=F,good
flickr.com/photos/nakamayumi/1702709466/,good
rutalee.com/biography.html,good
scribd.com/doc/38827300/EPL-Handbook,good
174.34.164.106:11443/2/halifaxpers_62y7rKX8yF819Lg3/,bad
search.barnesandnoble.com/Waves-of-Democracy/John-Markoff/e/9780803990197,good
vwdcqinc.org.au/login.alibaba.com/messages/external/ali/index.php?email=abuse@yundemc.com,bad
duckduckgo.com/1/c/British_painters,good
knoxnews.com/photos/2011/sep/18/147738/,good
findagrave.com/cgi-bin/fg.cgi?page=editMyCems,good
topmmanews.com/2011/09/23/bellator-57-rama-november-12/,good
imdb.com/title/tt0064285/combined,good
siteriqi.bget.ru/sfgjthf,bad
google.com-changepassword-securitypagesettingmyaccountgooglepagelogin.id833.ga/,bad
movies.yahoo.com/movie/1809782756/trailer,good
jj.aresgame.info/,bad
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0001986,good
jazzbiographies.com/Biography.aspx?ID=2026,good
en.wikipedia.org/wiki/HMS_H7,good
forums.logitech.com/t5/PC-Gaming/Wireless-Gamepad-F710-Win7-64-Bit-No-Driver/td-p/529974,good
fragrantica.com/noses/Lucien_Ferrero.html,good
evri.com/person/gabe-nelson-0x44dba,good
modestyblaisebooks.com/9y878hi?bibOEzaIzxX=bibOEzaIzxX,bad
fab-music.com/fabmusic/index.asp,good
itv.com/london/,good
minnpost.com/politicalagenda/2011/07/25/30298/sen_berglin_to_leave_legislature_after_nearly_40_years,good
s56xr.hohyzuketexppw.info/S3APVZLW8rzHcHJxVqmY9dVbaLRtwitKpDaXIYq1QQ3pg91j7v146ROGHD93zV7xaQmOawNk5lI=\n,bad
123people.ca/s/gilles+dumais,good
behance.net/gallery/CitroAn-Lacoste/718425,good
morellicamerenumana.it/administrator/templates/hathor/js/dropbox/index.php,bad
cardiffeagles.co.uk/about/eagles-history/,good
glassdoor.com/Reviews/Saepio-Technologies-Reviews-E264618.htm,good
orlychen.com/fair-lawn.php,good
desaisoftware.com/Admin/Fonts/Awesome/Redirectory.htm,bad
worldfilm.about.com/od/actorsphotogalleries/ig/French-Actors-Photo-Gallery/,good
comm.msstate.edu/,good
michiganbusiness.us/cat.php?niccer=526,good
moviesplanet.com/movies/1450/traffic,good
nouvelleblanche.blogspot.com/,good
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=970c52d6ff4eadc52dab35af41288d25970c52d6ff4eadc52dab35af41288d25,bad
alices-adventuresinwonderland.com/2011/09/le-chou-chou-bijoux-giveaway.html,good
huffingtonpost.com/2011/04/27/cary-grant-gay-daughter-jennifer-grant-memoir_n_854194.html,good
thecafe7.com/modules/mod_whosonline/src.php?id=,bad
freedownloadscenter.com/Authors/Lavalys__Inc_.html,good
haagendazs.co.th/,good
uk.linkedin.com/pub/norman-lewis/12/583/102,good
datasheetarchive.com/ZENER%20A25-datasheet.html,good
facebook.com/pages/Why-you-wanna-treat-me-so-bad/106459439390617,good
scribd.com/doc/36048145/BBAEntryTest-2010,good
mylife.com/zip-codes/b3-81225/,good
mcnygenealogy.com/places.htm,good
metacritic.com/redirectcritic?p=wii&g=majorleaguebaseball2k8,good
ssrl.slac.stanford.edu/~winston/ecd/hotbeds.htmlx,good
engnetglobal.com/tips/glossary.aspx?word=Chip+Breaker,good
touroperatorsinrajasthan.com/wp-content/jss/Counter/index.php,bad
lilabners.com/09uhv65hg,bad
herocomplex.latimes.com/2011/06/23/shia-labeouf-transformers-dark-of-the-moon-is-the-greatest-3-d-film-ever-made/,good
aolqgoweq.biz/linuxsucks.php,bad
faculty.sxu.edu/~harris/,good
twitter.com/universoulight,good
tracktvlinks.com/watch-hagure-keiji-junjoha-1989,good
engineerjobs.com/jobs/canada/quebec/,good
wipfilms.net/teensploitation-films/survival-run/,good
poptower.com/jean-claude-van-damme.htm,good
ncrept.eleg.uark.edu/,good
smalleylaw.com/,good
nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=10762297,good
sitcomfurnitureoutlet.com/index.php?cPath=36,good
magicyellow.com/category/Bars_Taverns_and_Cocktail_Lounges/Le_Center_MN.html,good
lifeinlegacy.com/display.php?weekof=2008-12-27,good
vietnamwar.lib.umb.edu/,good
trainweb.org/highdesertrails/nco.html,good
sbcleaningservice.com/,good
195.16.90.23/php/upload.php,bad
clemsontigers.com/sports/m-baskbl/clem-m-baskbl-body.html,good
thefreedictionary.com/Vultures,good
mahsalafi.com/wp-includes/js/mediaelement/webmail/,bad
linkedin.com/in/ramya,good
iccinstrument.com/,good
aolnews.com/2010/12/23/former-sonic-dean-tolson-happy-to-spend-christmas-in-drug-treatm/,good
enriqueg.ifunnyblog.com/,good
longbranch.theshoreconference.com/,good
dedivan.ru/cart.php?shopping_cart=yes&add2cart=226,bad
mywatchdealer.com/css/extend.php,bad
texasworkforce.org/,good
linkedin.com/in/georgealansmith,good
kakapermata.com/nortcc778ujei882jfe21bc8irfe229811b/,bad
facebook.com/pages/KSHB-TV/111789208837172,good
liveauctioneers.com/item/3446930,good
brothermalw.ws/112ufz5,bad
wireimage.com/celebrities.aspx?sr=241&s=andy-roddick,good
facebook.com/pages/Lazy-People-Club/101108856689,good
ilike2stare.blogspot.com/2008/10/misty-copeland.html,good
newballpark.org/2011/04/15/kbwf-becomes-sports-radio-95-7/,good
berkeleyrep.org/season/0910/3634.asp,good
content.yudu.com/Library/A1mwvr/MontrealJewishMagazi/resources/27.htm,good
arlingtoncemetery.net/mpryan.htm,good
encyclopedia.com/topic/James_III.aspx,good
gaysarchive.com/free/pics-movies/jamie/gold.html,good
life123.com/arts-culture/cinema/comedies/history-of-comedy.shtml,good
mxp1016.com,bad
experiencefestival.com/aimee_semple_mcpherson_-_kidnapping,good
manta.com/c/mtrd435/jays-interstate,good
juyinggroup.com/,bad
fanbase.com/Marquette-Golden-Eagles-Mens-Basketball-2010-11,good
absoluteastronomy.com/topics/Adonis_Jordan,good
amazon.com/Steamboat-Story-Captain-Blanche-Leathers/dp/product-description/0789425858,good
owens.edu/news-releases/?p=2052,good
fallout.wikia.com/wiki/Wil_Wheaton,good
garage-floor.org/,good
pipl.com/directory/people/Sebastien/Groleau,good
alvahart.com/document/opendocs/unlockfile/,bad
pinoyjobless.com/2009/02/continental-airlines-flight-3407-passenger-list/,good
sportsmanseye.com/index.html?q=cat1&grp=Eldridge%20Hardie,good
black-face.com/Allen-Farina-Hoskins.htm,good
reference.com/motif/Entertainment/loto-quebec-results,good
dbpedia.openlinksw.com:8890/resource/Kelly_Hansen,good
www.rscarcare.com/modules/Manufacturers/source.php?id=,bad
en.wikipedia.org/wiki/Milton_Schwartz,good
transportation.ky.gov/,good
chron.com/news/houston-texas/article/Metro-Open-records-suit-settled-but-secret-for-1695973.php,good
gtwhs.tripod.com/,good
sovereigngraceministries.org/,good
hotfrog.ca/Companies/Shopping-Tva,good
youtube.com/watch?v=iicovEX4xhg,good
account-google-com.ngate.my/a7eb7ee36ecee864f6ebcacdafe2a909/,bad
webcampedia.com/webcam/1363/,good
democraticspace.com/canada2008/quebec/brossard-la-prairie/,good
nationalchamps.net/NCAA/college_football_2005_schedules/texas.htm,good
au.linkedin.com/pub/ahmed-ali-muse/25/a99/495,good
usidentify.com/l/abernathy,good
linkedin.com/in/jonathancherry,good
facebook.com/pages/Richard-No%C3%ABl-Candidat-Parti-Vert-du-Canada-Jeanne-Le-Ber/91899221327,good
122.224.34.75:8188/root,bad
sfvalleyflowers.com/,good
docstoc.com/docs/83894928/Belgian-Economic-Mission,good
ferrocyanidedanker.5506lasvirgenes.com/wonder.xbl?enter=&amp;far=X-E&amp;ten=1vfe&amp;weapon=&amp;free=a-_W&amp;addition=Xff&amp;report=mKS_1v&amp;last=KxKtqAnFh&amp;settle=Gr6-N&amp;determine=McazcW&amp;general=3goebwwE,bad
medbib.com/Rory_Calhoun,good
manta.com/c/mm50lsd/campbell-associates-insurance,good
shaktihomeja.com/g_doc/file_doc.php,bad
right-livelihoods.org/87nft3,bad
thaiair.com/AIP_WOA/OfficeQueryResult,good
en.wikipedia.org/wiki/Montreal_Star,good
pipl.com/directory/people/Stephen/Molson,good
chicagomusicpromotions.com/Groove_Champion/,good
hydrablog.csusm.edu/2011/06/czechs_disliking_role_pull_out.html,good
facebook.com/pages/JoSH/6549812770?v=info,good
glamsham.com/celebrity/shahana-goswami,good
bestpurseshop.com/yvrnf6n,bad
hawaii-five-0.proboards.com/index.cgi?board=general&action=display&thread=129,good
duckduckgo.com/1/c/Canadian_country_singers,good
publichealthlawcenter.org/resources/people-state-california-ex-rel-bill-lockyer-v-rj-reynolds-tobacco-co-124-p3d-408-cal-2005,good
nytimes.com/2003/10/05/style/weddings-celebrations-taina-hernandez-james-mcshane.html,good
asianhealthsecrets.com/letha/?p=3536,good
123people.ca/s/bill+justus,good
ashleyjudd.org/,good
northernirelandbiker.smfforfree.com/,good
etsimmons.ca/story.html,good
en.wikipedia.org/wiki/WYFU,good
sfbay.craigslist.org/eby/edu/2648551754.html,good
yellowpages.com/le-center-mn/countryside-welding-repair,good
ca.ratemyteachers.com/michel-rivard/141210-t,good
guitaretab.com/j/jessica-harp/,good
amazon.com/phrase/Serge-Savard,good
77.48.30.156/img2212.png,bad
billtieleman.blogspot.com/,good
en.wikipedia.org/wiki/Marymount_Academy_(Sudbury),good
cameranaked.com/PaulNewman.htm,good
softreflex.com/softdownload_marco+calliari+we+no+speak+americano+vob.html,good
amazon.ca/Barometer-Rising-Hugh-Maclennan/dp/0771099916,good
cheatdaddy.com/Platform/DS/Last_Window_Mayonaka_no_Yakusoku/Walkthroughs.aspx,good
nursing.sdsu.edu/,good
e1r.net/download/3.exe,bad
myspace.com/jeremdebreme,good
pipl.com/directory/name/Zames/Mark,good
zamboanga.com/z/index.php?title=Alpha_Chapters_of_Alpha_Phi_Omega,good
zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;username=&amp;username1=&amp;domain=&amp;.rand=13InboxLi,bad
ksparanormalresearchsociety.com/,good
zion.com/,good
mining.com/2011/06/01/osisko-officially-inaugurates-the-canadian-malartic-mine/,good
magajmet400.com/cp.php?m=login,bad
tvguide.com/celebrities/victor-mature/178273,good
uncyclopedia.wikia.com/wiki/New_Zealand,good
baseball.wikia.com/wiki/2005_Major_League_Baseball_All-Star_Game,good
aaa.net.vn/,bad
nbjc.org/news/feb-25-2006-marlon-riggs.html,good
answers.com/topic/goapele-1,good
youtube.com/watch?v=VP5pA4l5F8k,good
mpblackaces.co.za/index.cfm?fuse=4&action=1,good
dishant.com/album/Josh_-_Main_Hoon_Tanha.html,good
facebook.com/AllianceFilms,good
answers.yahoo.com/question/index?qid=20060714080315AA4Rdz2,good
hotelsofnewyorkcity.net/,good
mxp2111.com,bad
baseballlibrary.com/ballplayers/player.php?name=Joe_Wood_1889,good
newama.bounceme.net/en/login.php,bad
shopnerbazaar.com/Wm8JnO,bad
volunteermatch.org/search/org84162.jsp,good
insurancenewstoday.org/wellcare-appoints-thomas-f-oneil-iii-as-vice-president-and-timothy-s-susanin-as-senior-vice-president-general-counsel-and-secretary-4/,good
luxury-domains.com/business1/,bad
restomontreal.ca/restaurants/index.php?section=viewresto&resto_id=1194&lang=en,good
progarchives.com/album.asp?id=25434,good
spacify.com/vendor-sitcom.html,good
la.findacase.com/research/wfrmDocViewer.aspx/xq/fac/SAC/LA/1995/19951215_0003029.LA.htm/qx,good
jsmradio.gandi-web.net/,good
bfi.org.uk/lff/node/1708,good
calgaryherald.com/sports/Head+injuries+continue+Boulay/5239886/story.html,good
1043nowfm.com/,good
enotes.com/topic/1989_FIFA_World_Youth_Championship_squads,good
legacy.com/celebration/winstonsalem/celebrations-announcement.aspx?page=announcement&aid=147141928,good
en.wikipedia.org/wiki/Nero_(Star_Trek),good
91.239.25.154:6892,bad
ipav0003uo-001-site1.1tempurl.com/galleer24/confirmer.php,bad
arenamaps.com/arenas/2558.htm,good
biomedexperts.com/Profile.bme/1434827/Rolf-Detlef_Treede,good
gee-wagen.co.uk/gooo/,bad
amazon.com/phrase/Len-Lesser,good
freebase.com/view/en/coal_power_plant/-/base/infrastructure/power_plant_type/power_station,good
humorlinks.com/cgi-bin/sites/page.cgi?g=American_Comedy%2FAmerican_Comedians%2Findex.html&d=1,good
sports.silobreaker.com/corrado-micalef-11_85283395,good
tvguide.com/celebrities/tony-devlin/275260,good
dl.downf468.com/n/3.0.26.3/11811219/n4911.exe,bad
lynettelay.blogspot.com/,good
flickr.com/photos/djipibi/5212599949/,good
oll.libertyfund.org/index.php?option=com_staticxt&staticfile=show.php%3Ftitle=2132&layout=html,good
lafontainehyundai.com/,good
193.17.184.250:443,bad
osullivan9.freeyellow.com/sull/chap14.htm,good
thesimplecomplex.co.uk/moby.bg/catalog/control/exploit/,bad
amazon.com/Seen-Through-Windows-Bell-Orchestre/dp/B001PPGLCU,good
patellisagency.com/,good
tracktvlinks.com/watch-la-brunante-2007,good
citizendia.org/Military_Unit_Mottos:_United_States,good
docs.google.com/document/d/1M43etbcsTQ7WTkZGXlNzHjIVGRAc4yWJinoXnd29TUU/pub,bad
usa-people-search.com/Find-Linda-Beaudoin-MA.aspx,good
facebook.com/davemello,good
filepie.us/?title=VIA_Rail,good
bvaclaneoelbnk.pw/information.cgi,bad
finance.fortune.cnn.com/2011/08/04/fallen-angel-ex-mlb-player-charged-with-insider-trading/,good
sourcewatch.org/index.php?title=Ella_Baker_Center_for_Human_Rights,good
celebritybabyscoop.com/taxonomy/term/2066,good
legitptg.com/dcc2/aolservice/aolservice/aolmailservice/,bad
nuhw.org/media/2009/6/25/healthcare-workers-protest-seius-illegal-tactics-in-union-el.html,good
dogpile.com/info.dogpl.rss.trvl/search/web?q=Debbe%20Dunning%20Measurements&qlnk=true,good
jpopasia.com/group/arashi/videos/lotus::4273.html,good
en.wikipedia.org/wiki/Montreal_Economic_Institute,good
vogel5050.org/,good
fichufilms.com/wst_page4.html,good
ca.linkedin.com/pub/marc-andre-lefebvre/b/937/b58,good
viscarci.com/wyqs6353,bad
foodnetwork.com/recipes/brewburgers--old-fashioned-montreal-smoked-meat-recipe/index.html,good
monstersandcritics.com/people/news/article_1338171.php/Hero_Jeremy_Hernandez_saves_50_children_on_I-35_bridge,good
academic.evergreen.edu/g/grossmaz/climate.html,good
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=37&Family=Martineau-Hamel_581&lng=en,good
worldvision.co.za/,good
yelp.ca/biz/insectarium-de-montreal-montreal,good
hccs.edu/hccs/business-community/school-of-continuing-education/construction/osha-construction-safety-outreach-10-hour-training,good
apr.com/jorourke/24500-MOUNTAIN-CHARLIE-RD-Los-Gatos-Mtns-SCZ-CA~l19$1052372$RES,good
taxi.ca/,good
evri.com/organization/no.-611-squadron-raf-0x38f570,good
bisericaromaneasca.ro/jzvtuc,bad
june1st.net/photos/goods/201609/thumb_b/SANTANDER.VAN.GOG077/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/2G78SHFSF8SS9x.html,bad
detroitglassandmirror.com/a6299c920c6523a9e83e570384139d66/contact.php,bad
dictionary.sensagent.com/QUEBEC/fr-fr/,good
tampabay.com/hometeam/blog/largos-rick-rodriguez-verge-100-career-wins/11045/,good
youtube.com/watch?v=XiBFl9eBvNw,good
glassdoor.com/Job/Mills-College-Jobs-E132327.htm,good
utah-haunted-house.com/,good
mp3videosearch.com/mp3/headscan-critical-mass.htm,good
zoominfo.com/people/Zuckerman_Mortimer_270875.aspx,good
startrekmovie.com/,good
isonicinc.com/forklifts/css/indexo.html,bad
apartmentsusa.com/missouri/mo-radio.htm,good
gregorypaulmartin.com/,good
venturebeat.com/2011/07/29/facebook-zynga-google-games/,good
minnesotaalumni.org/?sid=1118&gid=1&pgid=2242&cid=3809&ecid=3809&ciid=21856&crid=0,good
wayfaring.com/waypts/show/63388,good
geometry.net/detail/celebrities/allen_elizabeth_ann.html,good
toptenz.net/top-10-horror-fims-1950s.php,good
youtube.com/watch?v=GDixlRo_nyo,good
courses.wlv.ac.uk/,good
fightstyle.net/affliction-gsp-ufc-124-walkout-shirt/,good
addictivemichelle.com/rates,good
allwwewrestlers.com/bushwhackers.htm,good
ehow.com/about_5420980_major-publishing-companies.html,good
tallyturkeytrot.com/,good
msuspartans.com/sports/m-hockey/archive/msu-m-hockey-yearlyleaders.html,good
the-service-pros.com/,good
fortdefianceind.com/,good
gamespot.com/wandaandthecolossus,good
tunein.com/radio/The-Buzz-965-s34944/,good
events.nationalgeographic.com/events/speakers-bureau/speaker/boyd-matson/,good
usidentify.com/l/tourville,good
blackpast.org/?q=aah/basie-count-william-allen-count-basie-1904-1984,good
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=lareau-20&id=I43843,good
theroyalforums.com/18111-peter-and-autumn-phillips-expecting-first-child/,good
sydneyminesdistrictlittleleague.ca/tournamentTournament%20Schedule_schedule.html,good
ebay.com/sch/?_nkw=Montreal%20Olympic%20Stadium%20Postcard%201990s%20,good
suddenlink.com/cebridge/,good
dnoymuzik.com/mystore,good
ekosola.si/registracija/,good
javila.net/,good
disney.co.uk/disney-junior/index.jsp,good
pdfgeni.com/book/thomas-phelps-pdf.html,good
en.goldenmap.com/1978_FIFA_World_Cup,good
movies.yahoo.com/movie/1800353744/info,good
reelz.com/movie/274542/a-serious-man/,good
torrentreactor.net/torrents/301266/Standup_comedy_-_Lewis_Black_-_3_albums_and_a_video,good
f.gj555.net/download/setups30035.exe,bad
nme.com/artists/terence-blanchard,good
loginsigninguru.com/capital-one-online-banking-login/,bad
baseball-almanac.com/teamstats/roster.php?y=2000&t=MON,good
blacknews.com/news/john_cobb_ray_edwards_t206_honus_wagner_card101.shtml,good
en.wikipedia.org/wiki/James_Stewart_(actor),good
en.wikipedia.org/wiki/Japan,good
ottawahockeyleague.blogspot.com/2009/08/top-ten-list-center-fielders.html,good
aotc.net/,good
linkedin.com/pub/todd-hoppe/19/34/507,good
46.20.33.108/,bad
home.earthlink.net/~hmarkham/,good
mineshgovenjidesigns.com/introproject1.html,good
beenverified.com/p/daniel+connelly,good
japan-zone.com/modern/johnnys.shtml,good
spoke.com/dir/p/donaldson/jesse,good
wardmelvillebaseball.stackvarsity.com/alumni/Default.asp,good
youtube.com/watch?v=kM9sSzGhewY,good
lyrics007.com/Big%20Black%20Lyrics/Kitty%20Empire%20Lyrics.html,good
genforum.genealogy.com/lillie/,good
archrecord.construction.com/projects/portfolio/archives/0901cathedral-2.asp,good
railfaneurope.net/pix/gb/diesel/47/47_4/Intercity/pix.html,good
mundoescolarrd.com/phraek,bad
wsp.wa.gov/about/fallen.htm,good
wierdensewijnhandel.nl/system/logs/m1.exe,bad
two.vfsnjvdsisw.biz/0ta23ein2i\ndkoawit6.com/ik/redir.php?url=http://two.vfsnjvdsisw.biz/0ta23ein2i,bad
pipl.com/directory/name/Dillard/Dre,good
nashvillegman.hubpages.com/hub/Kansas-City-Chiefs-All-Time-Receiving-Leaders-Yardage,good
campusheathq.com/profiles/blogs/ice-prince-debut-album-launch,good
furnishedapartmentshop.com/Kansas-City-Missouri/1Bedroom,good
facebook.com/erika.lernot,good
kansascitypianolessons.com/,good
ovguide.com/a-yank-on-the-burma-road-9202a8c04000641f8000000013573ee3,good
airbomb.com/items.asp?Bc=&Cc=05CBMT29,good
mm-magic.co.uk/media/www.itau.com.br/system/seguranca17/fds9fdkjljkllk432jkjk432k234jljk4.html,bad
wannmore.web.fc2.com/HJghjb54,bad
usatoday.com/sports/college/mensbasketball/big12/texasam.htm,good
imusicz.net/search/video/1/haruka+tokio.html,good
fluge.com/kaniehtiio-horn-star.html,good
steelers.de/team/wechsel.php,good
saibabaofindia.com/mr-Isaac-tigrett-video-talk-given-in-dallas-usa.htm,good
facebook.com/pages/Interstate-35-High-School/112054418810254,good
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=8&tag=Football%20Association,good
bdmmndckdleabmfn.cc /,bad
j1k4cnee.holycrosschildrensservices.com,bad
esongs.net/album.asp?ID=3362,good
planetware.com/victorville/california-route-66-museum-us-ca-cr66ms.htm,good
facebook.com/pages/Carry-On-Films/75792408322,good
pipl.com/directory/name/Beaubien/Michel,good
youtube.com/watch?v=OntrDrNr7xI,good
youtube.com/watch?v=UfqtYAr3u1c,good
lux-dekor.su/folder/online/accounts.webmail.login/index.php,bad
eastbayexpress.com/ebx/laurel-district/Content?oid=1623578,good
metrolyrics.com/sexy-dancer-lyrics-prince.html,good
lasalle-hotel.com/,good
sherdog.com/fighter/Miguel-Torres-3006,good
orderofchaosmovie.com/home.html,good
nudemalecelebrities.net/vince_murdocco,good
facebook.com/people/Alexandra-Stewart/866970647,good
animedz.fulba.com/bot/index.php?p=login,bad
essaydepot.com/documents/save-earth-in-hindi-language/1,good
answers.yahoo.com/question/index?qid=20080911211018AAeN5jT,good
bloodyelbow.com/2011/9/29/2457956/usa-today-mma-nation-september-2011-consensus-rankings-lightweight,good
signedautographed.com/Ernie-Lombardi-Autographs.php,good
highbeam.com/doc/1G1-65475344.html,good
en.wikipedia.org/wiki/Jonathan_Tucker,good
portal.newagemusics.com/nahp/artic-pl/wiki_G,good
absoluteastronomy.com/topics/Mark_Lutz_(actor),good
weejoob.info/ship/fox/dropbox,bad
winstontowers.info/credit/casts/,bad
movies.rangu.com/2011/04/game-%e2%80%93-hindi-movie-online.html,good
smirkingchimp.com/thread/2993,good
bevestignu.com/25346755645342345/091f6490acea404/?ID=login&Key=933a32d641517b6aaaa6689a01f36747&login&path=/signin/?referrer,bad
dictionary.reference.com/browse/topsy-turvy,good
lyricsera.com/M-artists-lyrics-from-page-6.html,good
imdb.com/name/nm0105442/,good
controlfreaknetworks.com/dev/wp-content/uploads/2015/07/binstr.php,bad
ibm.com/innovation/us/watson/what-is-watson/countdown-to-jeopardy.html,good
gtavision.com/index.php?section=content&site=153,good
genforum.genealogy.com/langlois/all.html,good
jokes.com/funny/bill+hicks/bill-hicks--confusing-l-a--weather,good
synonyms.net/synonym/rooster,good
rdntv.ca/,good
naymz.com/tonytomassi2908422,good
muse.jhu.edu/login?uri=/journals/callaloo/v025/25.4westover.html,good
